sku,name,price,shop,comments
10113971702981,床上折叠小桌子床上书桌笔记本桌子床上用卧室坐地学生宿舍学习桌 防滑+耐磨+保护+可置物 折叠小桌【白枫木-1张】,13.80￥,京喜自营官方店,1000+条评价
10101908314626,桌面手机支架 可升降ins风小兔子 平板电脑支架可调节伸缩学生懒人支架 天空蓝,3.99￥,京喜自营官方店,2万+条评价
10099905820938,狼蛛（AULA）S8游戏耳机头戴式 2.4G无线/蓝牙/有线 轻量化设计 带耳麦耳机 电脑台式机笔记本吃鸡电竞耳机 狼蛛S8天星紫【零感延迟/持久续航/三模】,109.00￥,狼蛛外设产品旗舰店,2000+条评价
10103924542323,"爱心东东
AOCMCS显示器27英寸 2K240'Hz电脑显示屏1KIPS165'hz直播竖屏超薄办公设计高清小钢炮电竞游戏扩展屏 27英寸【1K240Hz】直面武士黑 电竞高刷",771.00￥,AOCMCS显示器旗舰店,1000+条评价
10106979589562,[活动专享] 无线鼠标办公笔记本电脑通用游戏云电脑蓝牙充电电池鼠标 粉色,8.90￥,京喜自营官方店,1000+条评价
100070857425,联想（Lenovo）异能者32GB Type-C USB3.2 U盘 F501 PLUS 枪色读速150MB/s手机电脑两用双接口优盘,41.90￥,联想京东自营旗舰店,10万+条评价
10087686123323,（用过的书 少量笔迹）Java程序设计实用教程第五5版叶核亚电子工业出版社9787121344411,6.96￥,博瑜吏图书专营店,25条评价
10097920003558,麦瑞迪椅子电脑椅人体工学椅办公椅宿舍学生学习椅久坐舒服凳子靠背座椅 经典-黑色黑架,68.99￥,麦瑞迪旗舰店,5000+条评价
10029849053176,银雕（YINDIAO） 机械手感键盘鼠标套装电竞游戏有线笔记本电脑台式办公吃鸡键鼠耳机三件套usb 白色冰蓝光【升级版】+宏鼠标+游戏耳机,129.97￥,鑫源泽数码专营店,1万+条评价
10074061343671,"爱心东东
英邦达英特尔酷睿i7升十八核4060独显64g内存组装台式机电脑主机办公设计师家用吃鸡游戏水冷整机全套 套四 i9级十八核3060/64g/1tb光追独显 主机+32英寸...",4378.00￥,英邦达电脑整机旗舰店,2万+条评价
10096806379500,AOC真机械手感键盘鼠标套装有线游戏发光台式电脑USB外设笔记本办公lol吃鸡网吧电竞薄膜键鼠 白色键盘鼠标套装,39.90￥,鑫联易购外设产品专营店,1万+条评价
10042234760485,音念软件【5年老店】微信苹果双开分身多开一键转发跟圈隐藏好友防撤 TF季卡【使用90天】,50.00￥,青橙软件店,2000+条评价
10083386282183,"爱心东东
全国上门回收单反回收相机数码镜头佳能尼康索尼富士徕卡松下二手笔记本电脑台式机显示器显卡1小时快速上门",10.00￥,靓速官方旗舰店,200+条评价
10102135869644,袋鼠双肩包男士背包大容量初中高中书包男女大学生防泼水电脑包旅行包 灰色升级【加大加固版】,54.00￥,鸿罗箱包专营店,1万+条评价
10096590071048,牛头英特尔i5酷睿i7升i9级十八核/RTX4060独显迷你台式机电脑主机吃鸡商用办公组装游戏miniPC整机全套 B：酷睿i5/16G/512G固态+1TB 单主机,988.00￥,牛头电脑旗舰店,2000+条评价
10104694319482,EVESKY海景房MINI全景版机箱电脑机箱无立柱台式主机m-atx主板白色侧透240水冷游戏机箱非暴风雪S920 海景房全景版-黑色【支持中小主板/240水冷】,69.80￥,EVESKY积至官方旗舰店,1000+条评价
10062404587899,联想 thinkplus电脑U盘金属高速优盘USB3.0车载通用高速U盘大容量办公电脑手机防水 MU241 USB3.0 128G,56.60￥,鑫联易购外设产品专营店,1000+条评价
52186017288,【赠网课 新版现货 四川次日达！】2025年四川专升本教材24真题库课库克四川省专升本考试大学语文英语计算机基础高等数学教材模拟试卷历年真题必...,59.20￥,东博图书专营店,1万+条评价
100002557738,MageGee 机械风暴 真机械键盘鼠标套装 背光游戏台式电脑笔记本键鼠套装 电竞机械键鼠套 黑色橙光 青轴,136.00￥,MageGee京东自营旗舰店,10万+条评价
100018906604,移速（MOVE SPEED）32GB USB3.1 U盘 灵速系列 银色 高速读写u盘 360度旋转 自带钥匙环 车载电脑通用优盘,22.90￥,移速存储京东自营旗舰店,5万+条评价
10102135869645,袋鼠双肩包男士背包大容量初中高中书包男女大学生防泼水电脑包旅行包 黑色升级【加大加固版】,64.00￥,鸿罗箱包专营店,1万+条评价
10098297456623,苹果电脑抛光布屏幕清洁剂套装擦屏布Macbook笔记本电脑手机平板显示器电视相机镜头清洁布 双层抛光布【1条袋装】+清洁剂,5.90￥,京喜自营官方店,2000+条评价
10105757181823,金正&middot;亮彩U盘金属学习办公高速读写防尘防水电脑车载音乐移动U盘 USB2.0 金正·亮彩黑色 8GB,10.90￥,京喜自营官方店,1000+条评价
10117074195115,LED小夜灯随身灯USB小台灯电脑键盘台灯床头灯充电宝移动电源野营便携灯 U型小夜灯（暖光*2）,3.50￥,京喜自营官方店,2000+条评价
10089237223048,AI短视频生成与制作从入门到精通,49.00￥,当当官方旗舰店,34条评价
10093815542068,佳硕 DIY组装机 自选硬件定制主机升级配置（未联系客服拍下不发货） 1升级 10升级,10.00￥,佳硕DIY电脑旗舰店,2000+条评价
10088279183626,"拍拍
Apple苹果MacBookAir超薄Pro独显二手笔记本电脑游戏办公学习便携剪辑学生M1超薄i7 95新【店长力荐】17款D42-8G/256 95成新",1770.00￥,优品择优二手电脑专营店,2000+条评价
10073865229230,双星（doublestar）背包男书包初中女双肩包潮牌大容量高中大学生休闲运动电脑包 黑色【单包】,29.90￥,双星书包旗舰店,2万+条评价
10117720310347,安卓手机电脑单机游戏中文汉化游戏合集SLG/ACT/RPG 永久包更新 普通版300部,9.60￥,龙嬛网络的工作室,92条评价
10029054124103,联想（Lenovo） 拯救者Star Y360 游戏耳机 头戴式电脑耳麦 专业电竞耳机畅玩黑神话悟空 Y360-7.1听声辩位,88.90￥,联想京东自营官方旗舰店,2万+条评价
10105133175671,御游追风无线游戏手柄霍尔摇杆pc电脑ns安卓手机蓝牙体感震动xbox模式switch手柄steam通用 追风云朵白【ns专用】双霍尔摇杆 御游追风青春版【120天试玩...,79.90￥,御游旗舰店,1000+条评价
10100323247118,朝上 金属u盘扩展笔记本电脑双接口优盘适用于天选/飞行堡垒/无畏外接优盘学习办公必备高速读写存储u 32G 华硕笔记本专用U盘,37.90￥,朝上官方旗舰店,100+条评价
10075130333327,Origin科技绘图与数据分析,63.90￥,当当官方旗舰店,100+条评价
10059159696028,零基础新手入门电脑主机显示屏维修电脑装机软件安装及应用知识计算机网络管理维修知识 电脑组装维修从入门到精通,15.80￥,卓越书香图书专营店,86条评价
10079618019796,歌柏妮笔记本支架电脑支架升降散热器便携桌面立式增高架铝合金苹果Macbook联想拯救者华为折叠架子配件 【加宽加厚十档调节】塑料款-白,9.90￥,志创外设产品专营店,2万+条评价
10118529092115,工业软件导论——工业软件的技术架构与实践应用梅清晨机械工业出版社9787111762898 计算机与,51.90￥,人天书店图书专营店,0条评价
10093103294364,AK 24英寸2K180Hz高刷电竞小钢炮240Hz显示器可选娱乐游戏超薄高色域台式电脑屏幕IPS曲面 24英寸/直面屏/1K180Hz/高色域电竟,479.00￥,AK电脑官方旗舰店,1000+条评价
10068999117995,来酷联想来酷鼠标有线办公台式电脑笔记本专用usb家用商务电竞外接 有线鼠标,13.88￥,千百客数码专营店,5000+条评价
10056719725392,双星书包女背包双肩包大容量初高中大学生百搭防泼水耐磨15.6吋电脑包 绿色（带黑球挂件）,37.00￥,菲派箱包专营店,2万+条评价
100070602546,联想（Lenovo）32GB Type-C USB3.2 U盘 F502 MAX 枪色读速150MB/s手机电脑两用360°旋转双接口优盘,47.90￥,联想京东自营旗舰店,10万+条评价
10045099630129,"线下同款
烽想今天达2024年新款超高清4k全面屏平板电脑二合一安卓全网通5gwifi十核游戏办公网课娱乐学习机烽想 【薄荷绿128g】定制皮套+蓝牙键盘+分期免息 【...",415.00￥,嘉雯电脑办公专营店,5万+条评价
10087945581797,"爱心东东
AOCB24英寸电脑显示器 微边框HDMI高清 IPS面板办公电脑显示屏监控器电竞超薄全面屏 液晶显示器 24寸窄边75hz直屏HDMI+VGA",275.00￥,AOCB显示器旗舰店,1万+条评价
10055828432918,"线下同款
哈曼卡顿（Harman/Kardon）水晶三代音响 桌面电视电脑音箱 室内多媒体下沉式低音炮 SoundSticks 3代环绕立体声 透明款",928.00￥,戴辉官方旗舰店,5000+条评价
10081855063705,【当当正版包邮】python编程从入门到实践 第3版 python编程入门经典，自学利器，数据分析、网络爬虫、机器学习、深度学习基础，基于python 3.11升级 py...,69.80￥,当当图书专营店,9条评价
10058064208653,ULT-unite USB分线器3.0高速四口HUB集线器扩展坞 mac笔记本平板台式电脑转接头一拖多接口拓展转换 USB组合款【3.0*1+2.0*3】,17.44￥,ULT-unite旗舰店,2万+条评价
10071848625899,典元 鼠标垫大号办公cad快捷键大全PS键盘垫办公游戏电脑桌垫 快捷键(黑底) 300mm*800mm,10.88￥,比斯泰电脑办公专营店,1万+条评价
12212242,SQL基础教程 第2版(图灵出品),50.60￥,人民邮电出版社京东自营官方旗舰店,10万+条评价
10066719341977,游戏耳机有线入耳式手游电竞吃鸡耳麦隔音降噪手机台式笔记本电脑麦克风二合一奈语 吃鸡专用[武士黑]3.5mm,19.40￥,奈语邦卡尔专卖店,1万+条评价
10043913586716,贝锐向日葵向日葵 开机插座C1Pro远程控制家用智能插座远程开关手机远程唤醒游戏排队遥控定时电脑排插插头 智能插座C1Pro素月白,44.90￥,贝锐官方旗舰店,5万+条评价
10077740751447,惠普（HP）有线办公游戏通用鼠标笔记本台式电脑通用USB接口通用发光炫酷 黑色静轻音,24.50￥,鑫联易购外设产品专营店,1万+条评价
10084172640804,正版 剪映短视频剪辑从入门到精通 短视频制作创剪辑素材 电脑手机版剪映视频教程 抖音快手新自媒体运营音频制作与处理拍摄技巧书,12.80￥,中昊欣彩图书专营店,1000+条评价
10040399883645,数学之美 第3版 数学的学科敲门砖 信息领域大学生推荐书籍 数学之美 【定价69】,34.50￥,文轩网旗舰店,1万+条评价
11289775628,酷睿冰尊（ICE COOREL） 笔记本散热器电脑散热支架笔记本支架电脑支架游戏本散热风扇底座 A9 黑色【带调速+带支架】,32.80￥,酷睿冰尊旗舰店,10万+条评价
10056657298275,"拍拍
Apple苹果ipad mini6 mini5 mini4 二手平板电脑 ipad2021第9代平板 mini5 64G wifi 9新送快充",1058.00￥,果嘉二手商品专营店,1万+条评价
10088552924865,惠普（HP） 游戏鼠标有线USB静音宏机械电竞笔记本台式机电脑办公通用键鼠套装 M1白色有声,28.90￥,惠普数码配件旗舰店,2万+条评价
100058804116,惠普（HP）128GB Type-C USB3.2 手机U盘x796c 高速双接口U盘 手机平板电脑多功能办公优盘,69.90￥,惠普存储京东自营旗舰店,20万+条评价
10087417436692,星宇禾英特尔台式机电脑CPU酷睿i5i7升十六核商用办公游戏多开不卡电脑主机套餐 二：酷睿i5/4G/128G固态硬盘,455.13￥,星宇禾电脑旗舰店,1000+条评价
10033795997140,"拍拍
苹果（Apple） MacBook Pro/Air 二手苹果笔记本电脑 商务 办公 游戏 设计 剪辑 95新17款TR2灰TU2银16G+256GBar",3178.00￥,品质优选二手专营店,5万+条评价
10088053014253,梵维斯屏幕清洁剂 手机平板笔记本电脑清洁套装显示器屏幕清洁喷雾电视相机镜头擦屏幕神器喷擦一体 ipad手机数码通用清洁剂,6.80￥,宜见手机通讯专营店,100+条评价
10088736192217,西部数据（WD）SE新元素外置 1t移动固态硬盘 PSSD Type C手机电脑外接硬盘2t便携 兼容MAC 防摔存储企业办公定制 事事如意彩绘 1TB（WDBAYN0010BBK）+包,459.00￥,西部数据茗玥专卖店,2000+条评价
100044491716,金士顿（Kingston）256GB USB3.2 Gen1 U盘 DTXON 大容量U盘 滑盖设计 时尚便携 学习办公投标电脑通用,99.90￥,金士顿京东自营旗舰店,500万+条评价
5684203,因卓（KOTION EACH）G2000二代黑红 耳机头戴式电竞有线耳麦带话筒带麦台式电脑笔记本音乐吃鸡游戏耳机,79.00￥,因卓影音京东自营旗舰店,10万+条评价
10086461451914,罗技（G）G402游戏有线鼠标 电竞机械竞技追踪FPS吃鸡电脑竞技大手 机械宏编程 G402 黑色,199.01￥,,200+条评价
10093225041397,AOC键盘鼠标套装有线办公电脑笔记本外接游戏通用轻音按键打字商务USB接口通用 黑色有线单键盘 USB 104,19.80￥,鑫联易购外设产品专营店,2000+条评价
10105895388806,高清HDMI线真4K 加长视频线机顶盒电脑连接显示器投影仪笔记本数据线 3m,7.20￥,京喜自营官方店,2000+条评价
10100478635284,USB分线器拓展坞高速集线器扩展笔记本台式电脑一拖三多接口转换器 【Type-c】侧插三合一金属银,10.90￥,京喜自营官方店,2000+条评价
100030408580,绿联（UGREEN）8倍速 Type-C/USB光驱双接口外置移动光盘CD高速读取器DVD播放刻录一体便携 适用笔记本电脑台式机,249.00￥,绿联（UGREEN）京东自营旗舰店,2万+条评价
10037562705137,袋鼠书包男时尚初高中大学生双肩包男女尼龙大容量旅行包男电脑背包 黑色【小白鸭挂件+徽章】,48.00￥,鸿罗箱包专营店,2万+条评价
10029849053178,银雕（YINDIAO） 机械手感键盘鼠标套装电竞游戏有线笔记本电脑台式办公吃鸡键鼠耳机三件套usb 白色彩虹光【升级版】+宏鼠标+游戏耳机,129.90￥,鑫源泽数码专营店,1万+条评价
10103669360203,【库课江苏2025新版现货发出】库课专升本江苏专转本高等数学计算机大类化工生物类医学类库克专升本教材高校统招江苏专转本电子信息大类管理学...,40.60￥,翰墨轩图书专营店,200+条评价
10079618019797,歌柏妮笔记本支架电脑支架升降散热器便携桌面立式增高架铝合金苹果Macbook联想拯救者华为折叠架子配件 【加宽加厚十档调节】塑料款-黑,9.90￥,志创外设产品专营店,2万+条评价
10067792880143,回力双肩包男书包大容量初高中大学生电脑包休闲简约防泼水背包旅行包 黑色,59.00￥,回力初藜专卖店,2万+条评价
11150198700,银雕（YINDIAO）鼠标垫超大号游戏电竞办公键盘垫长款男女生加厚锁边电脑书桌面垫 快捷键800mm*300mm锁边,9.80￥,鑫源泽数码专营店,2万+条评价
10100478635283,USB分线器拓展坞高速集线器扩展笔记本台式电脑一拖三多接口转换器 【Type-c款】直插三合一金属银,10.90￥,京喜自营官方店,2000+条评价
10025634754407,包邮【湛庐旗舰店】大数据时代 正版大数据时代分析 舍恩伯格 大数据分析 数据资本时代 大数据时代,24.90￥,湛庐文化官方旗舰店,500+条评价
10067669142199,人工智能简史,24.50￥,当当官方旗舰店,35条评价
10101724520283,大容量商务电脑包双肩背包15.6寸笔记本包男女商务双背包 灰色【带USB可充电】 15.6英寸,15.90￥,京喜自营官方店,5000+条评价
10066045600945,晶瑞特 17-32英寸超清显示器HDMI高清直面曲面台式电脑监控器游戏电竞高刷商务设计办公家用壁挂 24英寸 显示器 VGA接口,318.00￥,晶瑞特旗舰店,5万+条评价
100056282773,HKC 24.5英寸360Hz高刷FastIPS快速液晶HDR400旋转升降电竞游戏屏GTG1ms适用PS5电脑显示器神盾MG25H,1699.00￥,HKC京东自营旗舰店,10万+条评价
10089943664501,"爱心东东
LGOTLG OT显示器24英寸22寸24寸IPS屏高清4K165HZ直面曲面27寸台式电脑监控器电竞显示器 27寸直屏无边双接口4K",756.00￥,LGOT电脑办公旗舰店,1万+条评价
10087169250306,十堂极简人工智能课(精),23.50￥,浙江新华书店旗舰店,31条评价
100016405308,川宇USB高速SD/TF卡读卡器Type-c 单反相机存储卡行车记录仪无人机电脑苹果15手机内存卡读卡器多功能合一,14.90￥,川宇京东自营旗舰店,100万+条评价
10028364329854,KKTV 24英寸电脑显示器高清液晶电竞游戏高刷家用办公ips4监控便携护眼台式笔记本外接小屏幕低蓝光壁 22英寸直面黑色75Hz,298.00￥,KKTV显示器旗舰店,2万+条评价
49816652076,宏硕 英特尔 酷睿i7/RTX4060/3060/独立显卡/台式机电脑主机家用游戏办公组装电脑整机全套 套餐一 酷睿i7丨16G丨512G丨旗舰高端独显,1287.00￥,宏硕电脑旗舰店,10万+条评价
10041508352191,银雕（YINDIAO） 银雕有线鼠标电竞游戏鼠标低音电脑笔记本鼠标外设usb家用鼠标 白色静音版-七彩发光-灯光可关,21.00￥,鑫源泽数码专营店,2000+条评价
10047752229644,南孚 传应CR2032纽扣电池3V锂芯石墨烯电池适用于本田宝马奔驰大众汽车钥匙遥控器电池手表电脑主板 【新版上市】CR2032 2粒,5.90￥,南孚喜呀专卖店,20万+条评价
10041462285668,银雕（YINDIAO） 电脑耳机头戴式耳机带麦电竞游戏耳麦有线网课麦克风台式笔记本手机平板带话筒听声辩位7.1声道 黑色七彩7.1声道（电脑通用）,39.70￥,鑫源泽数码专营店,5000+条评价
10055723154135,裕合联 3C认证电源线 台式电脑主机三孔三芯品字尾通用电饭煲锅国标显示器打印机烧水壶线电源连接线 【2500W】国标3C认证 1米,9.90￥,裕合联外设产品旗舰店,2万+条评价
100105484860,中柏（Jumper）N100高性能办公游戏台式机电脑迷你主机(12G内存/无硬盘）准系统【2024款】mini PC N100pro II 12,759.00￥,中柏电脑京东自营旗舰店,2000+条评价
10082037631016,惠普（HP）游戏有线耳机入耳式耳麦带麦智能降噪麦克风手机电脑电竞重低音吃鸡办公学习 【电脑版】一机双麦,44.90￥,惠普数码配件旗舰店,5万+条评价
67146542988,罗技（G）G102游戏鼠标有线机械鼠标电竞轻量化 电脑鼠标逻辑便携中小手宏编程 吃鸡英雄联盟入门款 8000DPI 罗技G102黑（第二代）,99.00￥,罗技官方旗舰店,20万+条评价
100052974589,爱国者（aigo）128GB USB3.2 高速读写U盘 U310 Pro 金属U盘 学习办公 电脑通用 一体封装 防尘防水,54.30￥,爱国者存储京东自营旗舰店,200万+条评价
10088370374321,华硕 a豆Type-C扩展坞 笔记本电脑转换器 USB-C转接头HDMI线4K投屏雷电3分线器 USB-A转USB 2.0*3,38.50￥,华硕（ASUS）电脑配件旗舰店,2000+条评价
10021507245353,"拍拍
联想（lenovo）小新air系列/小新pro13.3寸14寸轻薄商务办公游戏二手笔记本电脑 9新i5-7200 8G 256G【轻薄窄边框】",1638.00￥,大福门二手电脑专营店,2000+条评价
10088947467516,电脑重装Win7系统光盘一键装机w10专业纯净版xpw7安装碟PE启动U盘 纯净版w764,20.00￥,瑞宁电脑办公小店,200+条评价
100071283523,惠普（HP） 有线游戏鼠标 发光电竞鼠标USB游戏办公台式机电脑笔记本 LOL吃鸡网吧,29.90￥,惠普京东自营旗舰店,5万+条评价
10107524128214,"拍拍
哈曼卡顿 水晶4 无线蓝牙音箱 家用桌面电脑游戏音响 家庭影院音响 SoundSticks4 二手 墨金典藏版全套99新",1999.00￥,极优客二手影音娱乐专营店,55条评价
10096105570614,双肩包男士大容量商务旅行包电脑背包时尚潮流初中高中大学生书包 黑色大号升级版不带USB,25.60￥,惠购精品百货小店,200+条评价
10080485394453,惠普（HP）游戏有线耳机入耳式耳麦带麦智能降噪麦克风手机电脑电竞重低音吃鸡办公学习 【圆孔版】一机双麦,37.80￥,惠普数码配件旗舰店,5万+条评价
10090788368844,歌柏妮游戏本笔记本支架铝合金支架适合15.6/16/16.1英寸散热折叠便携增高支架加大加厚塑料电脑支架 黑色塑料支架【适合轻薄本15.6/16英寸】,10.90￥,志创外设产品专营店,2000+条评价
10098353888737,欢乐投云台投影仪家用投墙白天智能家庭影院自动对焦4K卧室手机投屏连电脑办公3D高清护眼激光电视一体机 R2海思芯-自动对焦-AI语音版,424.99￥,欢乐投办公旗舰店,200+条评价
10108739102436,创意大拇指手机横放支架iPad平板电脑创意懒人桌面手机座可爱安卓苹果便携 学生 一个装-黑色,3.01￥,京喜自营官方店,5000+条评价
100008479335,山泽 六类网线 CAT6类千兆网络连接线 工程家用电脑宽带8芯双绞金属屏蔽头成品跳线 黑5米 GWD6050,19.90￥,山泽京东自营官方旗舰店,50万+条评价
10099538414235,袋鼠双肩包男大容量旅行背包防泼水商务电脑包初中高中大学生男女书包 灰色,48.30￥,鸿罗箱包专营店,2000+条评价
10113851086833,Zabbix实战手册：从6.0到7.0,60.63￥,浙江博库图书店,2条评价
10058741790204,"爱心东东
第三星种2024新款超薄十核安卓超高清4K全面屏5G全网通娱乐办公多功能二合一游戏网课学习平板电脑 流光银丨12+512G丨I4英寸+定制原装鼠标键盘",490.00￥,星垚电脑整机专营店,10万+条评价
57636780330,银雕（YINDIAO） 机械键盘游戏电竞吃鸡键盘 笔记本电脑键盘 有线办公打字专用键盘鼠标套装 黑色（青轴）混光,78.90￥,鑫源泽数码专营店,5000+条评价
10063609766956,【真题排版】2025考研英语真题刷题试卷20年真题实战2000-2024年全两册英一二数学真题199管理类联考408计算机法硕非法学法学考研真题卷政治英语提分...,7.80￥,云图图书旗舰店,2万+条评价
100042646364,Apple/苹果AI笔记本/2023Mac mini迷你主机 M2（8+10核）8G 512G  台式电脑主机MMFK3CH/A,5999.00￥,Apple产品京东自营旗舰店,5万+条评价
10105812612082,"拍拍
华硕技嘉微星影驰七彩虹GTX1060/1660/2060/3060台式机电脑游戏独立显卡吃鸡3D设计 GTX650 2G【性能稳定 企业优选】",259.00￥,华胜二手电脑配件专营店,1000+条评价
10086298731403,"拍拍
苹果（Apple） MacBook Pro/Air 二手苹果笔记本电脑 商务 办公 游戏 设计 剪辑 95新16款H32灰W72银16G/256GBar",3029.00￥,京品严选二手电脑旗舰店,10万+条评价
10111381207220,惠普原装DHH-1111有线耳机笔记本电脑通用3.5mm圆头入耳式语音通话按键操控台式机【特惠价】黑色 黑色【礼盒包装】,19.90￥,京喜自营官方店,500+条评价
100002133840,爱国者（aigo）256GB Type-C手机U盘 U350 高速两用 双接口U盘 USB3.2 OTG 安卓苹果笔记本电脑通用优盘,122.90￥,爱国者存储京东自营旗舰店,100万+条评价
100072800432,HPC 23.8英寸 2K高清 IPS 100Hz 99%sRGB广色域 DP接口 广视角 微边框可壁挂 电脑显示器HP24QI,498.00￥,HPC显示器京东自营旗舰店,5万+条评价
10082939206362,樱逸 电竞椅电脑椅家用办公椅子靠背人体工学椅学习转椅老板椅游戏椅 标准黑白【2A耐磨皮+送按摩】 联动扶手 钢制脚,179.90￥,樱逸旗舰店,5000+条评价
10108503330838,机械革命笔记本电脑外设产品 电竞50,50.00￥,机革电脑授权游戏笔记本经营部,56条评价
10105757181831,金正&middot;亮彩U盘金属学习办公高速读写防尘防水电脑车载音乐移动U盘 USB2.0 金正·亮彩红色 8GB,10.90￥,京喜自营官方店,1000+条评价
10100007184766,爱国者USB3.0分线器拓展坞扩展坞高速4口集线器HUB笔记本电脑五合一转换器转接头延长线Type-C供电 USB3.0分线器【0.25M】供电款 通用免驱款,21.75￥,爱国者外设旗舰店,1000+条评价
10098328929542,业务架构应用架构数据架构实战第2版 第2版,94.82￥,学林图书专营店,2条评价
14310194,语音识别：模式、算法设计与实践,55.40￥,中国铁道出版社京东自营官方旗舰店,48条评价
10101429293428,【有线音响】电脑台式低音炮 家用桌面笔记本小音箱 USB多媒体高音质 蓝色 [线长约65cm],8.90￥,京喜自营官方店,2万+条评价
10103151907915,适用电脑手机支架散热金属笔记本电脑隐形支架托架迷你便携增高散热架 银色-迷你小支架,7.99￥,京喜自营官方店,1000+条评价
10111820574834,平板电脑支架ipad手机支架桌面pad懒人床头折叠便携架支撑 【黑色】平板电脑手机支架【活动专享】,5.49￥,京喜自营官方店,2000+条评价
10029443270277,爱国者（aigo）U盘USB3.2 金属旋转U330 新升级读速200MB/s 快速传输出色出众支持定制 大容量车载投标电脑U盘 64G【USB3.2金属旋转】,29.80￥,aigo存储旗舰店,5万+条评价
10020100448407,远程电脑维修系统重装win7win8win10专业版台式虚拟机笔记本mac苹果双系统安装虚拟机 电脑维修,30.00￥,佳伟官方旗舰店,2万+条评价
10107012204685,狼蛛（aula）机械键盘61键迷你便携有线小键盘rgb炫彩灯效青轴红轴热插拔电竞游戏办公台式电脑笔记本键盘 青轴机械键盘黑灰【全键热插拔+rgb灯效】...,98.99￥,为诚数码专营店,500+条评价
10044399726258,华硕玩家国度24.5英寸 XG259QNS-W绝梦25 电竞显示器 电脑显示器游戏屏 240Hz原生360Hz超频380Hz ROG绝杀 PLUS XG259QNS 380Hz,2998.00￥,华硕（ASUS）电脑配件旗舰店,1000+条评价
10073987271205,惠普（HP）机械键盘有线 全键无冲吃鸡lol台式笔记本电脑办公游戏通用 键鼠套装可选 GK100F青轴+自定义编程游戏鼠标,109.90￥,爱颖鸿儒外设产品专营店,2000+条评价
10036778925453,赛森 电脑桌家用办公学习简约书桌电竞游戏桌创意台式电脑桌写字桌子 黑架+黑炭纤维纹面【单桌80*60】,66.00￥,赛森官方旗舰店,10万+条评价
100088870319,和谐号（HEXIEHAO）L19 19英寸商用办公家用一体机台式电脑(AMD A8强芯/8G/256G 无线WiFi 键鼠) 2024新,785.00￥,和谐号电脑京东自营官方旗舰店,1万+条评价
11989113515,高漫 1060PRO数位板手绘板绘画板手写板电脑写字板绘图板 官方标配,138.00￥,高漫旗舰店,5万+条评价
100075245360,海康威视（HIKVISION）64GB USB3.2U盘大容量 S303金属银色 读速150MB/s 高速移动u盘 华为小米电脑商务办公学习通用优盘,25.90￥,海康威视数码存储京东自营旗舰店,50万+条评价
10098263382021,"拍拍
华硕/七彩虹/品牌随机 GTX960/1060/1660S/2060 台式电脑吃鸡3A游戏二手显卡 GTX 960-4G【 3D大游戏 性能升级】",427.00￥,鲲鹄二手电脑专营店,1000+条评价
10099992079397,聚优范床边桌可移动升降卧室家用简易书桌学生宿舍学习桌懒人升降电脑桌 简易款【50*30】暖白（单层无轮） 学生 白领 男神,29.60￥,聚优范家具旗舰店,1000+条评价
45935541445,FRANZLISZT 防蓝光近视眼镜框男女复古超轻圆框眼镜架变色防辐射平光手机电脑护目镜可配 银色 防蓝光1.61非球面镜片0-800丨留言度数,169.00￥,FRANZLISZT旗舰店,10万+条评价
67701207724,"拍拍
联想电脑台式机i3 i5 i9商务办公网课工作ps设计吃鸡游戏独显二手台式机整套 套餐 5】i5-3470/16G/240G固+500G 送高清显示器  品牌原装",689.00￥,万佳二手电脑专营店,10万+条评价
10105757181824,金正&middot;亮彩U盘金属学习办公高速读写防尘防水电脑车载音乐移动U盘 USB2.0 金正·亮彩黑色 2GB,9.90￥,京喜自营官方店,1000+条评价
10048594238084,慢作 木质阅读架看书支架阅读书架读书支架书架夹桌上看书神器放书看书架金属书架书立学生文具学习用品 【升级6档】茶色大号(适用a4书本、笔记...,29.80￥,橡皮时光专营店,1万+条评价
10072865548456,"拍拍
Apple苹果平板 iPad Air1/Air2/Air3/4/5二手平板电脑 E款：iPad Air2 128G WIFI",836.00￥,海行二手平板专营店,2000+条评价
10059439950975,SHERY 眼镜清洗液洗眼镜液水手机电脑屏幕眼睛镜片专用喷雾清洁护理剂 3瓶+2张麂皮绒眼镜布,10.75￥,丹阳眼镜卖场店,5万+条评价
10104694319483,EVESKY海景房MINI全景版机箱电脑机箱无立柱台式主机m-atx主板白色侧透240水冷游戏机箱非暴风雪S920 海景房全景版-白色【支持中小主板/240水冷】,74.70￥,EVESKY积至官方旗舰店,1000+条评价
100030724073,联想（Lenovo）异能者USB3.0分线器扩展坞高速4口集线器拓展坞HUB笔记本电脑一拖多转换器转接头延长线Type-C供电,29.90￥,联想京东自营旗舰店,20万+条评价
100044135612,NVV 床上电脑桌 床上书桌笔记本支架懒人可折叠小桌子学生学习写字宿舍小桌板飘窗饭桌书桌NP-18S大号,69.00￥,NVV京东自营旗舰店,10万+条评价
10065469051000,"拍拍
戴尔DELL 笔记本电脑二手 灵越成就14/15.6寸轻薄本 编程设计网课学习商务办公本独显 9成新【店长力荐】顶配i7二代/16G+1TB固态",1273.00￥,盘古二手电脑专营店,5000+条评价
10108995169197,Type C转HDMI集线器USB PD快充三合一转接器笔记电脑显示屏拓展坞 灰色（HDMI+PD+USB)拓展坞,15.90￥,京喜自营官方店,1000+条评价
